Station_ID,State,Latitude,Longitude,Connector_Count,Station_Type
ST002720,Gujarat,22.424403,71.224391,2,Standard
ST002721,Gujarat,22.216527,71.203135,2,Standard
ST002722,Gujarat,22.385881,71.334445,2,Standard
ST002723,Gujarat,22.29444,71.209955,4,Standard
ST002724,Gujarat,22.187167,71.293744,2,Standard
ST002725,Gujarat,22.23456,71.185419,2,Standard
ST002726,Gujarat,22.246904,71.23867,6,Hub
ST002727,Gujarat,22.277372,71.272481,2,Standard
ST002728,Gujarat,22.246313,71.150711,4,Standard
ST002729,Gujarat,22.206381,71.250498,2,Standard
ST002730,Gujarat,22.447548,71.164259,2,Standard
ST002731,Gujarat,22.273675,71.146447,2,Standard
ST002732,Gujarat,22.316377,71.218677,2,Standard
ST002733,Gujarat,22.248042,71.293022,2,Standard
ST002734,Gujarat,22.288456,71.023334,6,Hub
ST002735,Gujarat,22.299083,71.132869,4,Standard
ST002736,Gujarat,22.23466,71.134636,2,Standard
ST002737,Gujarat,22.388864,71.244794,8,Hub
ST002738,Gujarat,22.340381,71.19745,2,Standard
ST002739,Gujarat,22.192367,71.314182,4,Standard
ST002740,Gujarat,22.264897,71.131898,2,Standard
ST002741,Gujarat,22.280897,71.137969,2,Standard
ST002742,Gujarat,22.121487,71.240512,2,Standard
ST002743,Gujarat,22.189386,71.007491,2,Standard
ST002744,Gujarat,22.279289,71.323254,2,Standard
ST002745,Gujarat,22.117448,71.076021,2,Standard
ST002746,Gujarat,22.342147,71.317478,2,Standard
ST002747,Gujarat,22.208743,71.169553,2,Standard
ST002748,Gujarat,22.192804,71.203077,6,Hub
ST002749,Gujarat,22.102524,71.107417,2,Standard
ST002750,Gujarat,22.144146,71.139105,2,Standard
ST002751,Gujarat,22.248538,71.191197,2,Standard
ST002752,Gujarat,22.269278,71.29023,2,Standard
ST002753,Gujarat,22.245268,71.22618,2,Standard
ST002754,Gujarat,22.19416,71.190724,4,Standard
ST002755,Gujarat,22.253975,71.285077,2,Standard
ST002756,Gujarat,22.382899,71.330252,2,Standard
ST002757,Gujarat,22.35408,71.087845,4,Standard
ST002758,Gujarat,22.380584,71.28844,4,Standard
ST002759,Gujarat,22.31339,71.048916,2,Standard
ST002760,Gujarat,22.355852,71.276935,2,Standard
ST002761,Gujarat,22.317057,71.092761,2,Standard
ST002762,Gujarat,22.203156,71.11947,2,Standard
ST002763,Gujarat,22.251936,71.191167,2,Standard
ST002764,Gujarat,22.248235,71.179917,2,Standard
ST002765,Gujarat,22.204981,71.215641,2,Standard
ST002766,Gujarat,22.233096,71.184887,2,Standard
ST002767,Gujarat,22.201697,71.043967,2,Standard
ST002768,Gujarat,22.269505,71.210247,2,Standard
ST002769,Gujarat,22.36577,71.331361,2,Standard
ST002770,Gujarat,22.16671,71.175934,2,Standard
ST002771,Gujarat,22.360488,71.273123,2,Standard
ST002772,Gujarat,22.37056,71.07024,2,Standard
ST002773,Gujarat,22.248125,71.181684,2,Standard
ST002774,Gujarat,22.266203,71.1988,2,Standard
ST002775,Gujarat,22.257425,71.219502,2,Standard
ST002776,Gujarat,22.253841,71.269258,2,Standard
ST002777,Gujarat,22.373025,71.149596,2,Standard
ST002778,Gujarat,22.331,71.070102,2,Standard
ST002779,Gujarat,22.370618,71.287991,4,Standard
ST002780,Gujarat,22.238626,71.318635,2,Standard
ST002781,Gujarat,22.150768,71.360223,2,Standard
ST002782,Gujarat,22.253952,71.248024,2,Standard
ST002783,Gujarat,22.263169,71.19032,2,Standard
ST002784,Gujarat,22.211012,71.055397,2,Standard
ST002785,Gujarat,22.359355,71.025517,2,Standard
ST002786,Gujarat,22.271602,71.190406,2,Standard
ST002787,Gujarat,22.315085,71.076084,2,Standard
ST002788,Gujarat,22.243267,71.171887,2,Standard
ST002789,Gujarat,22.143389,71.033295,6,Hub
ST002790,Gujarat,22.333387,71.146191,4,Standard
ST002791,Gujarat,22.328888,71.210397,2,Standard
ST002792,Gujarat,22.323484,71.067953,2,Standard
ST002793,Gujarat,22.248037,71.195185,2,Standard
ST002794,Gujarat,22.174618,71.233989,2,Standard
ST002795,Gujarat,22.374214,71.136757,4,Standard
ST002796,Gujarat,22.219011,71.289679,2,Standard
ST002797,Gujarat,22.4367,71.270833,2,Standard
ST002798,Gujarat,22.197751,71.266018,6,Hub
ST002799,Gujarat,22.174844,71.300109,4,Standard
ST002800,Gujarat,22.183744,71.070543,4,Standard
ST002801,Gujarat,22.251519,71.255124,4,Standard
ST002802,Gujarat,22.351257,71.285249,2,Standard
ST002803,Gujarat,22.374519,71.22198,2,Standard
ST002804,Gujarat,22.380415,71.062289,2,Standard
ST002805,Gujarat,22.171508,71.221314,2,Standard
ST002806,Gujarat,22.377469,71.254778,2,Standard
ST002807,Gujarat,22.279884,71.148292,4,Standard
ST002808,Gujarat,22.111028,71.272018,2,Standard
ST002809,Gujarat,22.293546,71.15847,2,Standard
ST002810,Gujarat,22.222129,71.180372,2,Standard
ST002811,Gujarat,22.404848,71.301241,2,Standard
ST002812,Gujarat,22.32386,71.055067,4,Standard
ST002813,Gujarat,22.419586,71.2433,2,Standard
ST002814,Gujarat,22.195344,71.218389,2,Standard
ST002815,Gujarat,22.241203,71.18714,2,Standard
ST002816,Gujarat,22.263563,71.076015,2,Standard
ST002817,Gujarat,22.273305,71.227098,4,Standard
ST002818,Gujarat,22.263277,71.202841,2,Standard
ST002819,Gujarat,22.115562,71.104315,6,Hub
ST002820,Gujarat,22.268442,71.193475,6,Hub
ST002821,Gujarat,22.111637,71.120045,8,Hub
ST002822,Gujarat,22.226277,71.254351,2,Standard
ST002823,Gujarat,22.213603,71.161191,6,Hub
ST002824,Gujarat,22.403695,71.21687,2,Standard
ST002825,Gujarat,22.176905,71.109934,4,Standard
ST002826,Gujarat,22.251647,71.057538,4,Standard
ST002827,Gujarat,22.277992,71.260205,4,Standard
ST002828,Gujarat,22.276936,71.210892,4,Standard
ST002829,Gujarat,22.181892,71.038815,2,Standard
ST002830,Gujarat,22.38094,71.163242,2,Standard
ST002831,Gujarat,22.267201,71.211745,2,Standard
ST002832,Gujarat,22.303232,71.085558,4,Standard
ST002833,Gujarat,22.143621,71.086644,2,Standard
ST002834,Gujarat,22.210407,71.032648,2,Standard
ST002835,Gujarat,22.398975,71.244114,2,Standard
ST002836,Gujarat,22.292585,71.146283,2,Standard
ST002837,Gujarat,22.218785,71.143874,6,Hub
ST002838,Gujarat,22.265153,71.190655,2,Standard
ST002839,Gujarat,22.229498,71.176395,4,Standard
ST002840,Gujarat,22.250428,71.158208,2,Standard
ST002841,Gujarat,22.267768,71.290857,4,Standard
ST002842,Gujarat,22.295124,71.170808,2,Standard
ST002843,Gujarat,22.352308,71.311896,2,Standard
ST002844,Gujarat,22.076344,71.19169,4,Standard
ST002845,Gujarat,22.336839,71.295275,2,Standard
ST002846,Gujarat,22.262066,71.223571,2,Standard
ST002847,Gujarat,22.210471,71.083899,2,Standard
ST002848,Gujarat,22.260577,71.130536,2,Standard
ST002849,Gujarat,22.1819,71.21844,2,Standard
ST002850,Gujarat,22.316858,71.186567,2,Standard
ST002851,Gujarat,22.238995,71.260517,2,Standard
ST002852,Gujarat,22.212335,71.172476,2,Standard
ST002853,Gujarat,22.304487,71.165434,2,Standard
ST002854,Gujarat,22.275117,71.1798,2,Standard
ST002855,Gujarat,22.158218,71.041376,6,Hub
ST002856,Gujarat,22.35333,71.361372,2,Standard
ST002857,Gujarat,22.077785,71.24758,4,Standard
ST002858,Gujarat,22.231933,71.138347,2,Standard
ST002859,Gujarat,22.281664,71.248639,2,Standard
ST002860,Gujarat,22.282698,71.208275,2,Standard
ST002861,Gujarat,22.325649,71.244102,2,Standard
ST002862,Gujarat,22.266688,71.165275,2,Standard
ST002863,Gujarat,22.346602,71.286385,2,Standard
ST002864,Gujarat,22.26506,71.210857,4,Standard
ST002865,Gujarat,22.35089,71.3525,2,Standard
ST002866,Gujarat,22.289442,71.128608,4,Standard
ST002867,Gujarat,22.19876,71.103216,6,Hub
ST002868,Gujarat,22.198344,71.069931,2,Standard
ST002869,Gujarat,22.221961,71.153895,2,Standard
ST002870,Gujarat,22.347091,71.214508,2,Standard
ST002871,Gujarat,22.346904,71.120336,2,Standard
ST002872,Gujarat,22.356844,71.020062,2,Standard
ST002873,Gujarat,22.330161,71.310872,4,Standard
ST002874,Gujarat,22.168948,71.018167,8,Hub
ST002875,Gujarat,22.395474,71.179992,4,Standard
ST002876,Gujarat,22.265106,71.351983,2,Standard
ST002877,Gujarat,22.380845,71.289664,2,Standard
ST002878,Gujarat,22.323398,71.151453,2,Standard
ST002879,Gujarat,22.20006,71.129453,2,Standard
ST002880,Gujarat,22.201311,71.216059,2,Standard
ST002881,Gujarat,22.272956,71.005708,2,Standard
ST002882,Gujarat,22.291262,71.179685,4,Standard
ST002883,Gujarat,22.36282,71.087944,4,Standard
ST002884,Gujarat,22.25846,71.205855,2,Standard
ST002885,Gujarat,22.238113,71.373676,6,Hub
ST002886,Gujarat,22.1621,71.085324,2,Standard
ST002887,Gujarat,22.252236,71.336132,2,Standard
ST002888,Gujarat,22.332596,71.205594,4,Standard
ST002889,Gujarat,22.238268,71.171512,8,Hub
ST002890,Gujarat,22.279513,71.150253,2,Standard
ST002891,Gujarat,22.212011,71.126162,2,Standard
ST002892,Gujarat,22.241006,71.180204,4,Standard
ST002893,Gujarat,22.439587,71.211695,2,Standard
ST002894,Gujarat,22.238532,71.35509,2,Standard
ST002895,Gujarat,22.300986,71.192227,2,Standard
ST002896,Gujarat,22.246082,71.32437,4,Standard
ST002897,Gujarat,22.437564,71.152948,2,Standard
ST002898,Gujarat,22.099704,71.189527,4,Standard
ST002899,Gujarat,22.38729,71.339642,2,Standard
ST002900,Gujarat,22.290628,71.185127,2,Standard
ST002901,Gujarat,22.252579,71.211473,6,Hub
ST002902,Gujarat,22.236501,71.354074,2,Standard
ST002903,Gujarat,22.245941,71.204638,2,Standard
ST002904,Gujarat,22.151223,71.356635,2,Standard
ST002905,Gujarat,22.201603,71.13184,4,Standard
ST002906,Gujarat,22.357455,71.363131,2,Standard
ST002907,Gujarat,22.282941,71.141591,2,Standard
ST002908,Gujarat,22.268945,71.197226,2,Standard
ST002909,Gujarat,22.343183,71.272114,2,Standard
ST002910,Gujarat,22.348262,71.149402,2,Standard
ST002911,Gujarat,22.307869,71.118002,2,Standard
ST002912,Gujarat,22.221038,71.050954,2,Standard
ST002913,Gujarat,22.291916,71.256554,2,Standard
ST002914,Gujarat,22.249504,71.18166,2,Standard
ST002915,Gujarat,22.189727,71.27415,4,Standard
ST002916,Gujarat,22.35358,71.190149,2,Standard
ST002917,Gujarat,22.293545,71.113323,2,Standard
ST002918,Gujarat,22.292921,71.07834,2,Standard
ST002919,Gujarat,22.320892,71.138668,2,Standard
ST002920,Gujarat,22.158801,71.115607,2,Standard
ST002921,Gujarat,22.23364,71.206719,2,Standard
ST002922,Gujarat,22.261475,71.194249,4,Standard
ST002923,Gujarat,22.291833,71.158651,2,Standard
ST002924,Gujarat,22.293957,71.335322,4,Standard
ST002925,Gujarat,22.215598,71.283972,2,Standard
ST002926,Gujarat,22.358982,71.356071,2,Standard
ST002927,Gujarat,22.361628,71.053652,2,Standard
ST002928,Gujarat,22.131646,71.276691,6,Hub
ST002929,Gujarat,22.259766,71.193755,2,Standard
ST002930,Gujarat,22.375098,71.207084,2,Standard
ST002931,Gujarat,22.159139,71.221057,2,Standard
ST002932,Gujarat,22.343144,71.196363,2,Standard
ST002933,Gujarat,22.241055,71.105637,2,Standard
ST002934,Gujarat,22.253504,71.146087,2,Standard
ST002935,Gujarat,22.304175,71.083855,2,Standard
ST002936,Gujarat,22.270254,71.238313,2,Standard
ST002937,Gujarat,22.143585,71.072815,4,Standard
ST002938,Gujarat,22.214131,71.218522,8,Hub
ST002939,Gujarat,22.348481,71.093122,2,Standard
ST002940,Gujarat,22.166265,71.223668,2,Standard
ST002941,Gujarat,22.294236,71.312618,2,Standard
ST002942,Gujarat,22.132987,71.34683,2,Standard
ST002943,Gujarat,22.162275,71.204468,2,Standard
ST002944,Gujarat,22.090821,71.118683,2,Standard
ST002945,Gujarat,22.287022,71.106734,6,Hub
ST002946,Gujarat,22.23579,71.077413,2,Standard
ST002947,Gujarat,22.220281,71.194244,2,Standard
ST002948,Gujarat,22.210793,71.203445,2,Standard
ST002949,Gujarat,22.316406,71.158196,2,Standard
ST002950,Gujarat,22.360552,71.160901,4,Standard
ST002951,Gujarat,22.185138,71.112525,2,Standard
ST002952,Gujarat,22.310366,71.246992,6,Hub
ST002953,Gujarat,22.359888,71.265091,2,Standard
ST002954,Gujarat,22.111691,71.243379,2,Standard
ST002955,Gujarat,22.264772,71.224748,8,Hub
ST002956,Gujarat,22.104561,71.295277,2,Standard
ST002957,Gujarat,22.238079,71.111193,2,Standard
ST002958,Gujarat,22.241956,71.190576,4,Standard
ST002959,Gujarat,22.391356,71.179504,2,Standard
ST002960,Gujarat,22.232852,71.306675,2,Standard
ST002961,Gujarat,22.407938,71.315045,2,Standard
ST002962,Gujarat,22.317696,71.3078,2,Standard
ST002963,Gujarat,22.262798,71.335854,2,Standard
ST002964,Gujarat,22.28129,71.059624,4,Standard
ST002965,Gujarat,22.124439,71.074782,2,Standard
ST002966,Gujarat,22.31697,71.223782,2,Standard
ST002967,Gujarat,22.260826,71.389991,2,Standard
ST002968,Gujarat,22.146161,71.286229,2,Standard
ST002969,Gujarat,22.241787,71.153501,2,Standard
ST002970,Gujarat,22.262586,71.248523,2,Standard
ST002971,Gujarat,22.218954,71.217231,2,Standard
ST002972,Gujarat,22.43324,71.214061,2,Standard
ST002973,Gujarat,22.325425,71.177753,2,Standard
ST002974,Gujarat,22.257951,71.193605,2,Standard
ST002975,Gujarat,22.188644,71.042913,2,Standard
ST002976,Gujarat,22.278016,71.217829,4,Standard
ST002977,Gujarat,22.289415,71.07303,2,Standard
ST002978,Gujarat,22.378296,71.227032,2,Standard
ST002979,Gujarat,22.23202,71.261149,2,Standard
ST002980,Gujarat,22.278756,71.031458,2,Standard
ST002981,Gujarat,22.105198,71.303401,8,Hub
ST002982,Gujarat,22.130234,71.27799,2,Standard
ST002983,Gujarat,22.080114,71.210553,2,Standard
ST002984,Gujarat,22.273328,71.182825,2,Standard
ST002985,Gujarat,22.410836,71.128253,2,Standard
ST002986,Gujarat,22.269013,71.153564,2,Standard
ST002987,Gujarat,22.316414,71.032468,4,Standard
ST002988,Gujarat,22.212322,71.377119,2,Standard
ST002989,Gujarat,22.287223,71.20164,4,Standard
ST002990,Gujarat,22.146737,71.16546,2,Standard
ST002991,Gujarat,22.256622,71.189716,4,Standard
ST002992,Gujarat,22.267343,71.190202,2,Standard
ST002993,Gujarat,22.260445,71.194594,2,Standard
ST002994,Gujarat,22.088458,71.116357,6,Hub
ST002995,Gujarat,22.175791,71.050285,2,Standard
ST002996,Gujarat,22.366726,71.201436,2,Standard
ST002997,Gujarat,22.16211,71.217483,4,Standard
ST002998,Gujarat,22.381737,71.2524,2,Standard
ST002999,Gujarat,22.105702,71.189304,2,Standard
ST003000,Gujarat,22.228951,71.195157,4,Standard
ST003001,Gujarat,22.238131,71.164731,8,Hub
ST003002,Gujarat,22.343977,71.104285,2,Standard
ST003003,Gujarat,22.364668,71.353069,2,Standard
ST003004,Gujarat,22.244217,71.190721,2,Standard
ST003005,Gujarat,22.223307,71.156182,2,Standard
ST003006,Gujarat,22.31284,71.038056,2,Standard
ST003007,Gujarat,22.358197,71.179161,4,Standard
ST003008,Gujarat,22.114,71.234482,2,Standard
ST003009,Gujarat,22.332331,71.27329,2,Standard
ST003010,Gujarat,22.241556,71.187273,2,Standard
ST003011,Gujarat,22.110205,71.276502,6,Hub
ST003012,Gujarat,22.270978,71.176806,2,Standard
ST003013,Gujarat,22.302932,71.220752,6,Hub
ST003014,Gujarat,22.276903,71.174144,6,Hub
ST003015,Gujarat,22.254908,71.172525,4,Standard
ST003016,Gujarat,22.207759,71.142637,4,Standard
ST003017,Gujarat,22.270014,71.147052,4,Standard
ST003018,Gujarat,22.228472,71.156232,4,Standard
ST003019,Gujarat,22.219149,71.022199,2,Standard
ST003020,Gujarat,22.37986,71.316335,2,Standard
ST003021,Gujarat,22.237547,71.178299,2,Standard
ST003022,Gujarat,22.229805,71.206546,2,Standard
ST003023,Gujarat,22.212115,71.047953,2,Standard
ST003024,Gujarat,22.338374,71.254843,2,Standard
ST003025,Gujarat,22.332654,71.020392,4,Standard
ST003026,Gujarat,22.069329,71.176277,2,Standard
ST003027,Gujarat,22.181836,71.174869,2,Standard
ST003028,Gujarat,22.315749,71.111985,4,Standard
ST003029,Gujarat,22.162162,71.209622,2,Standard
ST003030,Gujarat,22.353762,71.055841,2,Standard
ST003031,Gujarat,22.203918,71.23038,4,Standard
ST003032,Gujarat,22.144293,71.198207,2,Standard
ST003033,Gujarat,22.270326,71.350765,2,Standard
ST003034,Gujarat,22.192132,71.198067,2,Standard
ST003035,Gujarat,22.296107,71.222108,2,Standard
ST003036,Gujarat,22.316648,71.173282,4,Standard
ST003037,Gujarat,22.303664,71.272818,2,Standard
ST003038,Gujarat,22.256231,71.198984,6,Hub
ST003039,Gujarat,22.210429,71.28993,2,Standard
ST003040,Gujarat,22.191119,71.169635,2,Standard
ST003041,Gujarat,22.076085,71.255176,4,Standard
ST003042,Gujarat,22.221646,71.228376,6,Hub
ST003043,Gujarat,22.262457,71.283876,2,Standard
ST003044,Gujarat,22.261163,71.151276,2,Standard
ST003045,Gujarat,22.25763,71.188308,2,Standard
ST003046,Gujarat,22.123225,71.268065,2,Standard
ST003047,Gujarat,22.199047,71.288074,2,Standard
ST003048,Gujarat,22.300121,71.334901,4,Standard
ST003049,Gujarat,22.420092,71.247407,2,Standard
ST003050,Gujarat,22.314622,71.358097,2,Standard
ST003051,Gujarat,22.171896,71.307968,2,Standard
ST003052,Gujarat,22.182355,71.356712,4,Standard
ST003053,Gujarat,22.283685,71.217905,2,Standard
ST003054,Gujarat,22.242328,71.193117,2,Standard
ST003055,Gujarat,22.321543,71.370385,2,Standard
ST003056,Gujarat,22.333132,71.181324,2,Standard
ST003057,Gujarat,22.35525,71.141888,2,Standard
ST003058,Gujarat,22.241319,71.3318,2,Standard
ST003059,Gujarat,22.15155,71.026106,2,Standard
ST003060,Gujarat,22.246011,71.326212,2,Standard
ST003061,Gujarat,22.280226,71.199698,2,Standard
ST003062,Gujarat,22.458532,71.197321,2,Standard
ST003063,Gujarat,22.309455,71.043466,2,Standard
ST003064,Gujarat,22.198799,71.188735,4,Standard
ST003065,Gujarat,22.291799,71.238726,2,Standard
ST003066,Gujarat,22.151091,71.298704,2,Standard
ST003067,Gujarat,22.243682,71.188578,2,Standard
ST003068,Gujarat,22.279035,71.194713,2,Standard
ST003069,Gujarat,22.100803,71.291912,2,Standard
ST003070,Gujarat,22.154476,71.070521,2,Standard
ST003071,Gujarat,22.187975,71.207569,2,Standard
ST003072,Gujarat,22.394799,71.302706,2,Standard
ST003073,Gujarat,22.265655,71.159504,6,Hub
ST003074,Gujarat,22.161514,71.184898,2,Standard
ST003075,Gujarat,22.124966,71.058512,2,Standard
ST003076,Gujarat,22.163946,71.140486,6,Hub
ST003077,Gujarat,22.270658,71.196312,2,Standard
ST003078,Gujarat,22.261191,71.198397,2,Standard
ST003079,Gujarat,22.25266,71.04786,2,Standard
ST003080,Gujarat,22.368447,71.318562,2,Standard
ST003081,Gujarat,22.292624,71.242174,2,Standard
ST003082,Gujarat,22.259179,71.26686,2,Standard
ST003083,Gujarat,22.255835,71.290148,2,Standard
ST003084,Gujarat,22.093846,71.300825,2,Standard
ST003085,Gujarat,22.285399,71.202188,2,Standard
ST003086,Gujarat,22.377037,71.233187,2,Standard
ST003087,Gujarat,22.416272,71.248581,4,Standard
ST003088,Gujarat,22.153595,71.184501,2,Standard
ST003089,Gujarat,22.227064,71.179506,4,Standard
ST003090,Gujarat,22.279282,71.25275,2,Standard
ST003091,Gujarat,22.223722,71.169109,2,Standard
ST003092,Gujarat,22.40316,71.321923,2,Standard
ST003093,Gujarat,22.417711,71.214503,4,Standard
ST003094,Gujarat,22.272771,71.134647,2,Standard
ST003095,Gujarat,22.277875,71.214323,2,Standard
ST003096,Gujarat,22.217004,71.070788,2,Standard
ST003097,Gujarat,22.297005,71.008858,2,Standard
ST003098,Gujarat,22.247577,71.163282,2,Standard
ST003099,Gujarat,22.265638,71.360696,2,Standard
ST003100,Gujarat,22.262368,71.206433,4,Standard
ST003101,Gujarat,22.235406,71.115339,4,Standard
ST003102,Gujarat,22.37268,71.129776,6,Hub
ST003103,Gujarat,22.418492,71.294398,2,Standard
ST003104,Gujarat,22.255076,71.259745,2,Standard
ST003105,Gujarat,22.250327,71.198303,2,Standard
ST003106,Gujarat,22.234042,71.19294,6,Hub
ST003107,Gujarat,22.201704,71.233282,2,Standard
ST003108,Gujarat,22.281673,71.033417,2,Standard
ST003109,Gujarat,22.300509,71.25262,4,Standard
ST003110,Gujarat,22.23751,71.214033,2,Standard
ST003111,Gujarat,22.3011,71.057459,2,Standard
ST003112,Gujarat,22.285536,71.260658,2,Standard
ST003113,Gujarat,22.357585,71.269908,2,Standard
ST003114,Gujarat,22.401274,71.328618,4,Standard
ST003115,Gujarat,22.273653,71.115798,2,Standard
ST003116,Gujarat,22.098191,71.106036,2,Standard
ST003117,Gujarat,22.225797,71.180764,2,Standard
ST003118,Gujarat,22.136719,71.308832,2,Standard
ST003119,Gujarat,22.178426,71.089961,2,Standard
ST003120,Gujarat,22.378466,71.059646,2,Standard
ST003121,Gujarat,22.275311,71.18324,2,Standard
ST003122,Gujarat,22.116254,71.151863,2,Standard
ST003123,Gujarat,22.26398,71.071172,4,Standard
ST003124,Gujarat,22.338337,71.330578,2,Standard
ST003125,Gujarat,22.255484,71.175476,4,Standard
ST003126,Gujarat,22.2248,71.200244,2,Standard
ST003127,Gujarat,22.256811,71.195484,2,Standard
ST003128,Gujarat,22.169594,71.256857,6,Hub
ST003129,Gujarat,22.161729,71.101816,2,Standard
ST003130,Gujarat,22.280936,71.155488,2,Standard
ST003131,Gujarat,22.382495,71.309359,2,Standard
ST003132,Gujarat,22.36664,71.354743,2,Standard
ST003133,Gujarat,22.313719,71.108686,2,Standard
ST003134,Gujarat,22.278043,71.190132,2,Standard
ST003135,Gujarat,22.216925,71.313015,2,Standard
ST003136,Gujarat,22.149557,71.342609,2,Standard
ST003137,Gujarat,22.359373,71.236436,4,Standard
ST003138,Gujarat,22.148859,71.121851,2,Standard
ST003139,Gujarat,22.256105,71.265267,2,Standard
ST003140,Gujarat,22.280347,71.159973,2,Standard
ST003141,Gujarat,22.310961,71.092741,2,Standard
ST003142,Gujarat,22.269618,71.050097,2,Standard
ST003143,Gujarat,22.288711,71.302133,2,Standard
ST003144,Gujarat,22.316953,71.12856,2,Standard
ST003145,Gujarat,22.347158,71.173554,4,Standard
ST003146,Gujarat,22.307289,71.253273,4,Standard
ST003147,Gujarat,22.319722,71.173292,2,Standard
ST003148,Gujarat,22.377808,71.062487,4,Standard
ST003149,Gujarat,22.248897,71.20586,2,Standard
ST003150,Gujarat,22.248783,71.130892,2,Standard
ST003151,Gujarat,22.276884,71.105757,6,Hub
ST003152,Gujarat,22.103784,71.206782,2,Standard
ST003153,Gujarat,22.193201,71.252102,2,Standard
ST003154,Gujarat,22.206363,71.24396,2,Standard
